event_id,event_type,sub_event_type,venue_city,venue_capacity,event_date,season,ticket_price,avg_past_attendance,weather,death_count,actual_attend
6830,Sports,Basketball,Delhi,24561,2024-11-06,Rainy,,11211.0,Windy,4,11508.0
44677,Concert,Rock,Delhi,53351,2024-01-13,Summer,1680.0,25016.0,Sunny,0,28203.0
34924,Traditional Events,Vinayaka Chavithi,Vijayawada,11008,2024-11-10,Summer,1927.0,6508.0,Sunny,4,5449.0
4177,Sports,Cricket,Vijayawada,44973,2023-04-01,Summer,3234.0,34210.0,Sunny,1,30955.0
18621,Prerelease,Movie,Hyderabad,31195,2022-08-03,Summer,3626.0,22747.0,Windy,5,17800.0
2854,Sports,Tennis,Hyderabad,20277,2024-02-23,Winter,1416.0,8934.0,Sunny,1,7764.0
16109,Prerelease,WebSeries,Delhi,18384,2024-01-20,Winter,2540.0,8163.0,Windy,0,7901.0
14036,Prerelease,Movie,Chennai,43288,2024-12-20,Autumn,1569.0,26974.0,Sunny,0,26997.0
25157,Political,Men,,31050,2022-11-27,Winter,2225.0,29342.0,Sunny,3,31050.0
10347,Sports,Basketball,Bengaluru,14169,2024-09-25,Winter,2546.0,8840.0,Stormy,4,8054.0
16353,Prerelease,Movie,Hyderabad,37468,2022-12-02,Rainy,3633.0,18170.0,Stormy,4,17129.0
26368,Political,Rally,,14048,2024-03-11,Summer,1909.0,7758.0,Sunny,0,5900.0
35569,Traditional Events,Dussehra,Bengaluru,28440,2022-02-27,Winter,3867.0,22075.0,Sunny,1,24742.0
10237,Sports,Badminton,Vijayawada,43860,2024-04-12,Autumn,3184.0,15322.0,Windy,1,15003.0
40084,Concert,Rally,Chennai,44242,2024-08-01,Rainy,2309.0,14807.0,Cloudy,0,13401.0
35222,Traditional Events,Vinayaka Chavithi,Chennai,51110,2022-04-28,Rainy,2211.0,28991.0,Sunny,1,21263.0
28671,Political,Debate,Chennai,59512,2022-07-02,Rainy,2537.0,46193.0,Cloudy,0,50730.0
4315,Sports,Football,Mumbai,46595,2022-03-29,Winter,2617.0,42331.0,Sunny,1,36951.0
15052,Prerelease,WebSeries,Vijayawada,17386,2023-10-31,Rainy,2164.0,9652.0,Rainy,1,8392.0
18007,Prerelease,Movie,Mumbai,36070,2023-07-25,Rainy,1294.0,33965.0,Cloudy,0,24975.0
8077,Sports,Football,Mumbai,39619,2024-03-11,Winter,1814.0,27307.0,Sunny,1,29052.0
42541,Concert,Classical,Bengaluru,27511,2024-02-20,Rainy,4188.0,9480.0,Windy,2,8130.0
42012,Concert,Rock,Hyderabad,49660,2023-04-07,Winter,2683.0,23499.0,Sunny,2,25252.0
22267,Prerelease,Movie,Bengaluru,24200,2024-11-15,Winter,4148.0,19747.0,Rainy,1,16941.0
43136,Concert,Classical,Hyderabad,39015,2023-01-20,Winter,1688.0,18936.0,Rainy,2,13509.0
3516,Sports,Tennis,Delhi,37325,2022-02-18,Winter,1903.0,19004.0,Sunny,3,16553.0
46809,Fashion Show,Women,Mumbai,36323,2024-11-26,Summer,771.0,26091.0,Windy,1,21512.0
28391,Political,Rally,Delhi,29116,2023-04-21,Summer,673.0,20556.0,Stormy,5,21062.0
5768,Sports,Tennis,Mumbai,42814,2023-12-24,Summer,1571.0,16784.0,Windy,2,18520.0
45306,Fashion Show,Rally,Chennai,27115,2023-08-09,Rainy,1737.0,18508.0,Sunny,2,16934.0
29806,Political,Debate,Vijayawada,18552,2023-09-13,Winter,3041.0,14962.0,Sunny,3,15350.0
32789,Traditional Events,Dussehra,Delhi,55884,2022-01-29,Winter,3656.0,44411.0,Rainy,1,35487.0
44171,Concert,Rock,Delhi,24370,2022-07-05,Summer,2412.0,21921.0,Sunny,1,24229.0
21771,Prerelease,Movie,Chennai,58914,2024-03-18,Summer,2407.0,20575.0,Rainy,0,15966.0
44075,Concert,Rock,Hyderabad,39930,2022-12-29,Winter,3742.0,24690.0,Windy,1,26701.0
11347,Sports,Tennis,Hyderabad,18094,2024-12-08,Autumn,2818.0,6697.0,Sunny,1,5150.0
34641,Traditional Events,Vinayaka Chavithi,Mumbai,24861,2023-09-24,Summer,3753.0,12838.0,Sunny,4,10010.0
37331,Traditional Events,Dussehra,Hyderabad,42859,2024-07-22,Summer,3255.0,15138.0,Sunny,0,12317.0
21833,Prerelease,Movie,,32465,2024-01-12,Rainy,2993.0,17369.0,Cloudy,0,15440.0
2683,Sports,Basketball,Hyderabad,27989,2024-04-22,Winter,2083.0,16353.0,Cloudy,3,15444.0
37782,Traditional Events,Dussehra,Vijayawada,37749,2023-09-13,Summer,2603.0,28586.0,Rainy,2,31485.0
3056,Sports,Football,Delhi,34238,2023-04-19,Summer,1797.0,25517.0,Cloudy,1,19898.0
41403,Concert,Rock,Hyderabad,19547,2023-01-08,Summer,2299.0,9782.0,Sunny,3,
864,Sports,Badminton,Mumbai,36634,2023-12-15,Winter,,32906.0,Sunny,4,35338.0
12583,Prerelease,WebSeries,Hyderabad,52611,2022-12-17,Winter,2395.0,18525.0,Rainy,4,20210.0
33640,Traditional Events,Vinayaka Chavithi,Hyderabad,42109,2022-05-28,Winter,1356.0,18089.0,Sunny,1,14117.0
9405,Sports,Badminton,Bengaluru,29753,2024-06-19,Winter,2021.0,21601.0,Sunny,3,24218.0
37920,Traditional Events,Vinayaka Chavithi,Delhi,22823,2024-06-15,Rainy,1880.0,16408.0,Cloudy,1,12014.0
42767,Concert,Classical,,56705,2023-07-02,Winter,2976.0,,Sunny,1,46652.0
22481,Prerelease,Movie,Hyderabad,45391,2024-03-24,Rainy,2113.0,26885.0,Rainy,0,30205.0
6929,Sports,Tennis,,38857,2024-04-06,Autumn,3915.0,30416.0,Windy,1,28297.0
2467,Sports,Cricket,Bengaluru,41846,2022-01-04,Summer,2200.0,27505.0,Rainy,4,25340.0
20601,Prerelease,WebSeries,Delhi,25174,2022-03-26,Rainy,3120.0,9827.0,Rainy,3,9436.0
25703,Political,Rally,Mumbai,20335,2024-05-09,Summer,1989.0,18397.0,Sunny,0,13247.0
23488,Political,Rally,Mumbai,34347,2022-10-13,Winter,1943.0,17927.0,Cloudy,0,13263.0
5376,Sports,Basketball,Vijayawada,22593,2024-12-16,Summer,1641.0,18997.0,Rainy,1,16025.0
20015,Prerelease,WebSeries,Mumbai,30013,2023-09-30,Rainy,,16570.0,Windy,1,18232.0
1440,Sports,Football,Mumbai,46283,2024-05-13,Autumn,1789.0,25857.0,Sunny,0,19133.0
18096,Prerelease,Rock,Delhi,29154,2022-06-25,Winter,1491.0,15428.0,Cloudy,0,16714.0
13223,Prerelease,WebSeries,Bengaluru,24962,2022-02-09,Autumn,1978.0,19903.0,Rainy,1,20489.0
21174,Prerelease,WebSeries,Vijayawada,36122,2024-05-07,Winter,2133.0,11748.0,Cloudy,3,12673.0
43889,Concert,Vinayaka Chavithi,,36560,2024-09-10,Winter,4306.0,16149.0,Cloudy,2,16030.0
39117,Concert,Rock,Mumbai,28299,2023-02-07,Rainy,2322.0,17495.0,Rainy,0,15994.0
35668,Traditional Events,Debate,Chennai,29615,2022-01-31,Summer,3242.0,19046.0,Windy,5,17479.0
25047,Political,Debate,Mumbai,41382,2023-07-21,Summer,1729.0,28569.0,Rainy,1,22111.0
40455,Concert,Classical,Bengaluru,33079,2024-12-27,Winter,4756.0,16776.0,Cloudy,3,15486.0
35798,Traditional Events,Vinayaka Chavithi,Mumbai,35537,2022-02-06,Winter,1550.0,33029.0,Cloudy,4,35297.0
32501,Traditional Events,Vinayaka Chavithi,Hyderabad,27323,2024-10-28,Winter,4416.0,13614.0,Rainy,2,13165.0
20642,Prerelease,Movie,Delhi,17650,2024-04-06,Winter,2510.0,8389.0,Windy,2,7677.0
13666,Prerelease,WebSeries,Hyderabad,58854,2022-07-07,Summer,2442.0,34474.0,Cloudy,1,38527.0
44199,Concert,Rock,Mumbai,32699,2022-01-03,Summer,2025.0,30231.0,Cloudy,2,32108.0
38535,Traditional Events,Dussehra,Delhi,29183,2024-04-23,Summer,4453.0,24811.0,Sunny,0,17715.0
27010,Political,Debate,Delhi,50660,2023-09-12,Summer,4523.0,17218.0,Windy,1,13647.0
23467,Political,Rally,Hyderabad,57852,2024-06-28,Winter,835.0,47542.0,Rainy,2,52657.0
11978,Sports,Basketball,Hyderabad,23012,2023-02-19,Winter,1944.0,11985.0,Sunny,3,11737.0
34891,Traditional Events,Vinayaka Chavithi,Bengaluru,37303,2022-09-09,Rainy,3724.0,,Windy,1,27058.0
2674,Sports,Cricket,,36354,2022-03-22,Winter,4559.0,15026.0,Sunny,2,13431.0
28485,Political,Debate,,23708,2024-03-05,Rainy,1112.0,14095.0,Sunny,4,11944.0
29614,Political,Rally,Mumbai,25569,2023-06-13,Winter,2877.0,10546.0,Rainy,1,9988.0
31037,Political,Debate,Delhi,57583,2023-02-03,Rainy,3776.0,37424.0,Cloudy,0,38301.0
23490,Political,Debate,Chennai,33250,2023-04-08,Rainy,1866.0,30034.0,Cloudy,5,32363.0
46214,Fashion Show,Men,Hyderabad,26572,2024-01-14,Winter,2577.0,13116.0,Rainy,1,11858.0
49430,Fashion Show,Women,Hyderabad,58317,2023-08-02,Winter,4827.0,31530.0,Sunny,2,23277.0
45241,Fashion Show,Women,Hyderabad,13753,2022-09-28,Summer,4727.0,6262.0,Sunny,1,4742.0
19996,Prerelease,WebSeries,,68499,2023-02-09,Winter,3828.0,45605.0,Sunny,1,38566.0
39900,Concert,Classical,Mumbai,14722,2022-09-24,Winter,3538.0,8532.0,Sunny,0,7127.0
40320,Concert,Rock,Hyderabad,23820,2022-12-31,Summer,1779.0,7559.0,Windy,0,7120.0
48547,Fashion Show,Movie,Mumbai,29095,2022-10-21,Summer,1973.0,12484.0,Sunny,2,9327.0
23451,Political,Debate,Bengaluru,30909,2024-07-12,Rainy,3696.0,15334.0,Rainy,2,15693.0
338,Sports,Basketball,Mumbai,47002,2024-09-21,Summer,3749.0,32963.0,Sunny,0,35833.0
47749,Fashion Show,Men,Delhi,26215,2023-01-06,Summer,3532.0,24176.0,Sunny,1,21637.0
20389,Prerelease,WebSeries,,12878,2024-08-10,Summer,2986.0,10401.0,Rainy,2,9986.0
1943,Sports,Badminton,Chennai,19923,2022-10-03,Summer,2881.0,6071.0,Rainy,1,4926.0
27069,Political,Rally,Delhi,40878,2023-12-14,Rainy,2731.0,31251.0,Cloudy,0,23383.0
1914,Sports,Tennis,Delhi,43942,2022-01-10,Summer,1022.0,13886.0,Sunny,0,12617.0
13899,Prerelease,Movie,Bengaluru,38225,2024-02-27,Summer,1948.0,32126.0,Sunny,1,25097.0
8916,Sports,Tennis,Hyderabad,33811,2023-03-30,Summer,2750.0,20164.0,Cloudy,3,20793.0
7772,Sports,Cricket,Mumbai,49821,2023-06-16,Winter,2120.0,38625.0,Sunny,2,28363.0
23402,Political,Rally,Delhi,23830,2023-07-01,Winter,1718.0,19512.0,Rainy,0,18408.0
21683,Prerelease,WebSeries,Delhi,51311,2023-04-17,Rainy,3297.0,20846.0,Cloudy,2,18961.0
23646,Political,Rally,Mumbai,46198,2024-04-15,Rainy,2155.0,21586.0,Windy,4,20096.0
33903,Traditional Events,Vinayaka Chavithi,Mumbai,14215,2022-11-15,Summer,2014.0,6895.0,Sunny,2,6498.0
34610,Traditional Events,Vinayaka Chavithi,,34684,2024-07-05,Summer,4059.0,28187.0,Cloudy,2,28883.0
32540,Traditional Events,Dussehra,Hyderabad,27585,2024-11-05,Rainy,3850.0,24605.0,Windy,1,25301.0
16418,Prerelease,Cricket,Vijayawada,58687,2023-03-02,Summer,3804.0,20982.0,Sunny,1,15441.0
23222,Political,Debate,Bengaluru,47017,2023-03-04,Summer,4818.0,27253.0,Sunny,0,26554.0
46139,Fashion Show,Women,Mumbai,43963,2023-01-02,Rainy,,17344.0,Cloudy,0,19211.0
1077,Sports,Dussehra,Hyderabad,21591,2023-05-05,Rainy,,12710.0,Sunny,1,11912.0
29007,Political,Rally,Mumbai,25499,2024-06-25,Summer,2145.0,12263.0,Stormy,0,12608.0
29812,Political,Debate,Mumbai,26710,2024-09-29,Summer,3872.0,16014.0,Sunny,1,16593.0
5400,Sports,Football,Hyderabad,20832,2022-09-04,Winter,2910.0,17425.0,Rainy,1,15950.0
14264,Prerelease,Movie,Delhi,30609,2022-07-15,Winter,4427.0,12632.0,Sunny,2,11608.0
39180,Concert,Rock,Vijayawada,27597,2023-03-11,Summer,2549.0,24040.0,Cloudy,0,20014.0
16268,Prerelease,WebSeries,Delhi,23107,2024-01-08,Winter,1446.0,21291.0,Cloudy,2,20336.0
38458,Traditional Events,Vinayaka Chavithi,Chennai,26540,2024-01-29,Rainy,2016.0,10507.0,Cloudy,0,10645.0
33358,Traditional Events,Dussehra,Vijayawada,36200,2024-11-10,Rainy,2577.0,17445.0,Cloudy,2,13743.0
39970,Concert,Rock,Hyderabad,43175,2022-05-03,Rainy,3088.0,18278.0,Sunny,1,16460.0
8272,Sports,Tennis,Chennai,13785,2024-03-25,Summer,1925.0,10404.0,Sunny,4,8946.0
43631,Concert,Classical,,35816,2024-10-14,Summer,2494.0,24898.0,Cloudy,0,18333.0
7898,Sports,Badminton,Bengaluru,22649,2024-08-30,Summer,1955.0,,Cloudy,4,
3200,Sports,Badminton,Hyderabad,48160,2022-03-05,Summer,1898.0,29172.0,Rainy,0,30395.0
41552,Concert,Rally,Mumbai,35765,2024-03-08,Rainy,2582.0,30982.0,Cloudy,1,28205.0
14864,Prerelease,Movie,Vijayawada,54514,2023-01-03,Summer,1752.0,37879.0,Sunny,0,34573.0
44811,Concert,Rock,Mumbai,52066,2022-09-17,Winter,3069.0,45855.0,Cloudy,0,46340.0
27483,Political,Rally,Vijayawada,42659,2023-10-07,Winter,1969.0,20234.0,Rainy,0,16774.0
46656,Fashion Show,Men,Hyderabad,36015,2022-06-02,Autumn,1997.0,33771.0,Sunny,2,36015.0
3325,Sports,Basketball,Hyderabad,28164,2022-08-11,Winter,1622.0,20017.0,Sunny,3,18378.0
26280,Political,Debate,Mumbai,37762,2023-06-16,Summer,2870.0,33842.0,Cloudy,1,36880.0
10197,Sports,Badminton,Delhi,21220,2023-08-02,Winter,,8786.0,Sunny,0,7787.0
30925,Political,Debate,Mumbai,50473,2024-06-28,Rainy,3555.0,29160.0,Sunny,2,21877.0
3744,Sports,Football,Bengaluru,42055,2023-04-26,Summer,2706.0,31672.0,Sunny,0,32578.0
37672,Traditional Events,Dussehra,Vijayawada,7729,2024-11-12,Rainy,2662.0,6204.0,Stormy,2,5515.0
48519,Fashion Show,Men,Mumbai,20353,2024-11-21,Winter,1279.0,16591.0,Sunny,7,18386.0
27388,Political,Rally,Hyderabad,20756,2024-02-01,Rainy,3484.0,14082.0,Rainy,0,
45814,Fashion Show,Women,Mumbai,43440,2022-09-12,Rainy,2799.0,38665.0,Windy,2,41473.0
28780,Political,Debate,Chennai,27568,2023-03-17,Autumn,2289.0,10677.0,Sunny,1,10010.0
27158,Political,Debate,Hyderabad,8397,2022-01-10,Autumn,2787.0,4946.0,Stormy,1,3400.0
29666,Political,Debate,Hyderabad,66352,2024-12-28,Rainy,3650.0,26373.0,Cloudy,1,21798.0
39369,Concert,Classical,Mumbai,18777,2024-04-18,Summer,2142.0,15305.0,Sunny,3,13192.0
19912,Prerelease,Dussehra,Chennai,38472,2022-03-05,Summer,4727.0,30279.0,Windy,4,21731.0
7441,Sports,Badminton,Chennai,54056,2024-02-28,Winter,1490.0,17357.0,Cloudy,0,13062.0
29752,Political,Rally,Delhi,20182,2023-07-11,Rainy,2729.0,18385.0,Rainy,0,
11232,Sports,Football,,32723,2023-05-13,Winter,1342.0,25225.0,Sunny,1,22102.0
44927,Concert,Rock,Delhi,55021,2024-05-05,Winter,1818.0,50049.0,Sunny,5,48724.0
998,Sports,Badminton,Bengaluru,48127,2023-02-19,Autumn,2532.0,39175.0,Sunny,0,44490.0
24761,Political,Rally,Bengaluru,68741,2022-12-16,Winter,2176.0,48302.0,Sunny,1,35991.0
18677,Prerelease,Movie,Delhi,38902,2023-04-04,Summer,1605.0,13933.0,Rainy,1,11579.0
25775,Political,Debate,Mumbai,41853,2024-10-02,Winter,1429.0,26653.0,Cloudy,0,21716.0
7177,Sports,Badminton,Mumbai,16964,2022-09-27,Summer,3613.0,14156.0,Rainy,0,10916.0
2125,Sports,Basketball,Delhi,23130,2023-09-20,Rainy,2447.0,10392.0,Cloudy,0,11279.0
22044,Prerelease,WebSeries,Hyderabad,37123,2024-04-06,Autumn,1839.0,15531.0,Rainy,4,14990.0
36745,Traditional Events,Vinayaka Chavithi,Mumbai,23337,2022-07-15,Autumn,1132.0,20665.0,Rainy,1,17143.0
17117,Prerelease,WebSeries,Mumbai,50997,2024-03-19,Winter,1735.0,48428.0,Cloudy,2,50997.0
10170,Sports,Badminton,Bengaluru,15887,2022-04-08,Summer,1684.0,5812.0,Windy,1,4399.0
21581,Prerelease,Movie,Bengaluru,29563,2024-09-03,Winter,3451.0,17689.0,Sunny,0,18013.0
27408,Political,Debate,Chennai,26329,2024-07-25,Winter,1985.0,20815.0,Windy,1,18193.0
36532,Traditional Events,Vinayaka Chavithi,Bengaluru,48282,2023-07-24,Summer,3726.0,14992.0,Cloudy,3,11884.0
32848,Traditional Events,Dussehra,,21930,2022-05-10,Rainy,1643.0,17754.0,Cloudy,2,13281.0
4562,Sports,Tennis,Vijayawada,24915,2024-05-29,Winter,2151.0,19891.0,Sunny,2,17845.0
18716,Prerelease,Movie,Mumbai,28482,2022-05-13,Winter,2366.0,20039.0,Cloudy,1,21896.0
20891,Prerelease,WebSeries,Chennai,35177,2023-08-20,Rainy,3367.0,14935.0,Sunny,1,12432.0
11026,Sports,Cricket,Bengaluru,29839,2022-02-18,Winter,2966.0,12106.0,Sunny,0,11333.0
32696,Traditional Events,Vinayaka Chavithi,Chennai,18638,2023-06-11,Rainy,2619.0,8943.0,Stormy,1,7143.0
12684,Prerelease,Movie,Chennai,49694,2024-10-23,Summer,2665.0,17458.0,Rainy,1,12712.0
29757,Political,Rally,Delhi,56998,2024-02-26,Summer,1922.0,51776.0,Sunny,0,41817.0
304,Sports,Football,Hyderabad,60604,2024-06-29,Winter,2284.0,49387.0,Sunny,0,37238.0
20543,Prerelease,Movie,Hyderabad,39602,2024-04-11,Rainy,1765.0,18763.0,Sunny,0,16233.0
25460,Political,Debate,Chennai,34706,2022-04-17,Summer,1894.0,13130.0,Sunny,1,9745.0
41626,Concert,Rock,Chennai,14522,2022-02-13,Summer,2995.0,5747.0,Sunny,4,5018.0
6618,Sports,Badminton,Chennai,38536,2024-07-07,Summer,2382.0,24331.0,Rainy,0,21408.0
25168,Political,Debate,Mumbai,41367,2024-10-18,Summer,1959.0,34622.0,Sunny,5,30530.0
23219,Political,Vinayaka Chavithi,Bengaluru,52648,2024-04-13,Autumn,2615.0,19362.0,Rainy,0,16140.0
16168,Prerelease,WebSeries,Hyderabad,14058,2024-02-07,Winter,2232.0,9987.0,Stormy,0,9428.0
49303,Fashion Show,Women,Chennai,51697,2024-10-25,Summer,3960.0,36990.0,Cloudy,0,27987.0
14038,Prerelease,Movie,Mumbai,7840,2022-11-06,Summer,1948.0,2479.0,Sunny,0,2057.0
14975,Prerelease,Movie,Vijayawada,20142,2022-08-15,Summer,977.0,16155.0,Stormy,0,12567.0
49399,Fashion Show,Women,Vijayawada,41340,2023-02-07,Summer,3773.0,24147.0,Stormy,1,18818.0
6178,Sports,Basketball,Chennai,29914,2022-06-05,Winter,2112.0,11873.0,Sunny,1,10532.0
39138,Concert,Rock,Delhi,16544,2024-05-04,Summer,663.0,9057.0,Stormy,0,7512.0
30497,Political,Rally,Vijayawada,39922,2024-07-04,Autumn,3966.0,33449.0,Stormy,0,25089.0
30650,Political,Rally,Bengaluru,47389,2023-10-09,Winter,2101.0,43480.0,Cloudy,4,45046.0
5401,Sports,Badminton,Mumbai,26291,2024-01-18,Rainy,3384.0,10900.0,Sunny,1,8622.0
42528,Concert,Rock,Hyderabad,34405,2024-12-17,Summer,3061.0,22252.0,Sunny,6,18212.0
29606,Political,Rally,Bengaluru,54574,2023-03-13,Summer,2780.0,40450.0,Cloudy,3,32545.0
27154,Political,Debate,Bengaluru,28747,2022-04-21,Rainy,3846.0,,Sunny,0,
15196,Prerelease,Movie,Vijayawada,41824,2022-12-13,Winter,3301.0,37900.0,Rainy,0,32484.0
107,Sports,Cricket,Delhi,37075,2022-10-12,Winter,2973.0,29273.0,Cloudy,4,29039.0
48829,Fashion Show,Women,Mumbai,23640,2024-07-25,Rainy,4773.0,15494.0,Rainy,2,12253.0
3405,Sports,Cricket,Mumbai,12020,2024-03-03,Winter,2292.0,,Sunny,2,5649.0
16103,Prerelease,WebSeries,Delhi,27829,2024-12-26,Winter,1840.0,10196.0,Cloudy,0,7960.0
30216,Political,Rally,Chennai,14725,2024-03-23,Summer,2323.0,8527.0,Sunny,2,7344.0
37667,Traditional Events,Dussehra,Chennai,33912,2022-11-28,Winter,2772.0,26341.0,Sunny,4,19780.0
37979,Traditional Events,Movie,Bengaluru,12562,2022-12-22,Rainy,3413.0,6313.0,Sunny,1,4082.0
43182,Concert,Rock,Chennai,59615,2024-01-04,Winter,2461.0,32549.0,Cloudy,0,27537.0
6388,Sports,Football,Mumbai,48438,2023-05-15,Summer,3091.0,37258.0,Cloudy,4,27806.0
41929,Concert,Rock,Bengaluru,29399,2024-07-12,Autumn,2214.0,13701.0,Sunny,4,10660.0
19456,Prerelease,Movie,Bengaluru,8912,2023-03-05,Rainy,2148.0,7914.0,Cloudy,1,7116.0
35745,Traditional Events,Vinayaka Chavithi,Mumbai,59403,2022-06-14,Summer,3714.0,29420.0,Sunny,1,26624.0
34297,Traditional Events,Dussehra,Delhi,29412,2023-11-21,Rainy,1783.0,20653.0,Windy,0,20720.0
21349,Prerelease,WebSeries,,34710,2024-11-16,Rainy,2705.0,13172.0,Cloudy,3,12957.0
30693,Political,Rally,Mumbai,31392,2024-01-16,Winter,4195.0,27383.0,Cloudy,2,19904.0
17350,Prerelease,WebSeries,Mumbai,44904,2024-12-11,Rainy,2798.0,34397.0,Sunny,1,30292.0
9855,Sports,Basketball,Mumbai,27566,2022-12-19,Rainy,3229.0,23404.0,Sunny,1,17684.0
33224,Traditional Events,Vinayaka Chavithi,Hyderabad,15210,2022-04-13,Winter,1614.0,11968.0,Cloudy,2,9662.0
43008,Concert,Tennis,Bengaluru,54836,2024-05-18,Rainy,,28600.0,Cloudy,3,22977.0
23438,Political,Debate,Bengaluru,18687,2024-12-10,Summer,2521.0,14979.0,Rainy,1,14372.0
47430,Fashion Show,Cricket,Mumbai,30691,2023-10-23,Rainy,1845.0,25627.0,Sunny,2,18909.0
29743,Political,Rally,Hyderabad,23428,2023-08-02,Winter,3058.0,12796.0,Rainy,0,9934.0
46,Sports,Cricket,Mumbai,52660,2024-12-14,Summer,3840.0,29826.0,Cloudy,4,22530.0
9287,Sports,Football,Bengaluru,34737,2022-08-19,Autumn,2139.0,21046.0,Windy,2,19870.0
38762,Traditional Events,Vinayaka Chavithi,Vijayawada,39303,2023-04-11,Winter,863.0,13471.0,Rainy,1,10755.0
27290,Political,Movie,Delhi,65192,2023-02-09,Winter,2658.0,61770.0,Sunny,1,47419.0
15305,Prerelease,WebSeries,,52088,2023-09-30,Summer,2357.0,44192.0,Sunny,2,41492.0
40608,Concert,Rock,,56568,2022-10-04,Winter,2370.0,41403.0,Cloudy,3,40487.0
19442,Prerelease,WebSeries,Chennai,61150,2022-03-22,Autumn,1265.0,37235.0,Stormy,2,
1779,Sports,Badminton,Hyderabad,28366,2024-08-05,Rainy,4077.0,15671.0,Sunny,3,12213.0
9911,Sports,Football,Delhi,26401,2022-06-25,Summer,1699.0,8991.0,Sunny,3,7638.0
23925,Political,Debate,Delhi,52764,2023-04-21,Summer,2359.0,28684.0,Rainy,3,25834.0
3647,Sports,Cricket,Vijayawada,47505,2023-03-03,Winter,1886.0,39333.0,Sunny,1,33689.0
33269,Traditional Events,Vinayaka Chavithi,Mumbai,38316,2022-03-14,Rainy,3385.0,13422.0,Rainy,1,13027.0
12212,Sports,Badminton,Hyderabad,14535,2022-12-16,Winter,3712.0,12259.0,Rainy,2,8769.0
16558,Prerelease,Movie,Mumbai,19785,2024-10-04,Winter,2439.0,13828.0,Cloudy,2,13628.0
7866,Sports,Cricket,Mumbai,30722,2022-12-11,Winter,3831.0,17897.0,Rainy,2,
42843,Concert,Classical,Vijayawada,21611,2024-09-27,Rainy,,17529.0,Rainy,2,12911.0
34867,Traditional Events,Dussehra,,17212,2024-06-13,Rainy,1829.0,9870.0,Windy,2,8855.0
24912,Political,Debate,Bengaluru,31433,2024-10-24,Winter,2124.0,21490.0,Sunny,1,21321.0
10217,Sports,Tennis,Delhi,19079,2024-04-21,Winter,3090.0,12840.0,Cloudy,1,12435.0
17911,Prerelease,WebSeries,Chennai,38374,2024-11-25,Rainy,,32242.0,Stormy,1,36706.0
18241,Prerelease,Movie,Bengaluru,33373,2023-08-14,Summer,1526.0,27744.0,Windy,1,24854.0
13581,Prerelease,Movie,Delhi,29438,2024-05-19,Summer,2939.0,27766.0,Stormy,4,21964.0
16996,Prerelease,Movie,,42911,2024-10-06,Winter,2423.0,34179.0,Sunny,2,31016.0
8053,Sports,Football,Chennai,36999,2024-01-07,Rainy,2427.0,26957.0,Rainy,3,29598.0
10858,Sports,Tennis,Mumbai,46807,2024-09-24,Summer,4247.0,34280.0,Rainy,1,28817.0
44167,Concert,Classical,Mumbai,26891,2024-02-17,Rainy,1780.0,11426.0,Sunny,0,10490.0
43707,Concert,Rock,Delhi,25293,2022-01-27,Winter,3996.0,14787.0,Stormy,1,11192.0
9388,Sports,Badminton,Hyderabad,15218,2024-06-22,Rainy,929.0,12018.0,Sunny,0,10525.0
24221,Political,Rally,Bengaluru,11584,2024-05-23,Summer,873.0,4685.0,Cloudy,1,3603.0
18415,Prerelease,Movie,Mumbai,49686,2022-10-13,Winter,1505.0,30817.0,Sunny,0,28791.0
272,Sports,Basketball,Vijayawada,36934,2024-05-25,Summer,1441.0,12574.0,Cloudy,0,14181.0
19326,Prerelease,Movie,Mumbai,29701,2023-06-17,Autumn,4122.0,22184.0,Sunny,2,19883.0
36821,Traditional Events,Cricket,,41031,2024-03-20,Winter,2298.0,36246.0,Sunny,5,34545.0
28490,Political,Rally,Vijayawada,47338,2024-01-11,Rainy,1488.0,27000.0,Cloudy,1,30494.0
21088,Prerelease,WebSeries,Hyderabad,51203,2024-06-24,Summer,1884.0,19037.0,Rainy,2,20903.0
47000,Fashion Show,Women,,59998,2022-04-25,Winter,,47432.0,Sunny,0,48136.0
16474,Prerelease,Movie,Hyderabad,22007,2023-06-15,Summer,2966.0,14265.0,Rainy,1,13561.0
3737,Sports,Cricket,Bengaluru,15808,2022-03-13,Summer,3482.0,8708.0,Cloudy,0,8058.0
40514,Concert,Women,Bengaluru,16704,2024-01-14,Rainy,3451.0,13306.0,Rainy,2,10549.0
12503,Prerelease,WebSeries,Hyderabad,45567,2022-04-25,Winter,2898.0,37646.0,Windy,4,36035.0
640,Sports,Badminton,Chennai,45813,2024-11-06,Winter,2542.0,26548.0,Rainy,1,19894.0
17947,Prerelease,WebSeries,Mumbai,23563,2022-03-15,Summer,2589.0,14984.0,Cloudy,1,11328.0
37603,Traditional Events,Vinayaka Chavithi,Vijayawada,56005,2023-01-14,Rainy,3498.0,21646.0,Cloudy,1,18151.0
17106,Prerelease,WebSeries,Hyderabad,51731,2023-06-26,Summer,1690.0,44889.0,Windy,0,33854.0
22008,Prerelease,Movie,Bengaluru,12705,2024-02-06,Winter,2336.0,5233.0,Stormy,2,3701.0
32676,Traditional Events,Vinayaka Chavithi,Delhi,32913,2022-06-19,Summer,3498.0,19172.0,Windy,1,20370.0
